sample_id,read1,read2
F12-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F12-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F12-B001717-3_38_F-1-1_R2_001.fastq.gz
F13-MAA000752-3_10_M-1-1,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/F13-MAA000752-3_10_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/F13-MAA000752-3_10_M-1-1_R2_001.fastq.gz
F13-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F13-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F13-MAA000801-3_11_M-1-1_R2_001.fastq.gz
F14-MAA000545-3_8_M-1-1,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/F14-MAA000545-3_8_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/F14-MAA000545-3_8_M-1-1_R2_001.fastq.gz
F15-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F15-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F15-B001717-3_38_F-1-1_R2_001.fastq.gz
F17-B002775-3_39_F-1-1,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/F17-B002775-3_39_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/F17-B002775-3_39_F-1-1_R2_001.fastq.gz
F17-MAA000545-3_8_M-1-1,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/F17-MAA000545-3_8_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/F17-MAA000545-3_8_M-1-1_R2_001.fastq.gz
F18-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F18-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F18-B001717-3_38_F-1-1_R2_001.fastq.gz
F18-B002775-3_39_F-1-1,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/F18-B002775-3_39_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/F18-B002775-3_39_F-1-1_R2_001.fastq.gz
F2-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F2-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F2-B001717-3_38_F-1-1_R2_001.fastq.gz
F2-B002775-3_39_F-1-1,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/F2-B002775-3_39_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/F2-B002775-3_39_F-1-1_R2_001.fastq.gz
F2-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F2-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F2-MAA000801-3_11_M-1-1_R2_001.fastq.gz
F20-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F20-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F20-MAA000801-3_11_M-1-1_R2_001.fastq.gz
F21-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F21-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F21-B001717-3_38_F-1-1_R2_001.fastq.gz
F22-MAA000545-3_8_M-1-1,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/F22-MAA000545-3_8_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/F22-MAA000545-3_8_M-1-1_R2_001.fastq.gz
F22-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F22-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F22-MAA000801-3_11_M-1-1_R2_001.fastq.gz
F3-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F3-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F3-B001717-3_38_F-1-1_R2_001.fastq.gz
F3-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F3-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F3-MAA000801-3_11_M-1-1_R2_001.fastq.gz
F4-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F4-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F4-MAA000801-3_11_M-1-1_R2_001.fastq.gz
F5-MAA000545-3_8_M-1-1,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/F5-MAA000545-3_8_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/F5-MAA000545-3_8_M-1-1_R2_001.fastq.gz
F6-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F6-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/F6-MAA000801-3_11_M-1-1_R2_001.fastq.gz
F6-MAA000922-3_9_M-1-1,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/F6-MAA000922-3_9_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/F6-MAA000922-3_9_M-1-1_R2_001.fastq.gz
F9-B002775-3_39_F-1-1,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/F9-B002775-3_39_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/F9-B002775-3_39_F-1-1_R2_001.fastq.gz
G1-B002775-3_39_F-1-1,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/G1-B002775-3_39_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/G1-B002775-3_39_F-1-1_R2_001.fastq.gz
G1-MAA000545-3_8_M-1-1,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/G1-MAA000545-3_8_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/G1-MAA000545-3_8_M-1-1_R2_001.fastq.gz
G11-MAA000545-3_8_M-1-1,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/G11-MAA000545-3_8_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/G11-MAA000545-3_8_M-1-1_R2_001.fastq.gz
G13-B002775-3_39_F-1-1,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/G13-B002775-3_39_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/G13-B002775-3_39_F-1-1_R2_001.fastq.gz
G14-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G14-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G14-B001717-3_38_F-1-1_R2_001.fastq.gz
G15-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G15-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G15-B001717-3_38_F-1-1_R2_001.fastq.gz
G16-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G16-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G16-MAA000801-3_11_M-1-1_R2_001.fastq.gz
G17-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G17-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G17-MAA000801-3_11_M-1-1_R2_001.fastq.gz
G2-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G2-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G2-MAA000801-3_11_M-1-1_R2_001.fastq.gz
G20-MAA000752-3_10_M-1-1,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/G20-MAA000752-3_10_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/G20-MAA000752-3_10_M-1-1_R2_001.fastq.gz
G20-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G20-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G20-MAA000801-3_11_M-1-1_R2_001.fastq.gz
G21-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G21-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G21-MAA000801-3_11_M-1-1_R2_001.fastq.gz
G22-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G22-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G22-MAA000801-3_11_M-1-1_R2_001.fastq.gz
G3-MAA000752-3_10_M-1-1,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/G3-MAA000752-3_10_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/G3-MAA000752-3_10_M-1-1_R2_001.fastq.gz
G3-MAA000922-3_9_M-1-1,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/G3-MAA000922-3_9_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/G3-MAA000922-3_9_M-1-1_R2_001.fastq.gz
G4-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G4-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G4-B001717-3_38_F-1-1_R2_001.fastq.gz
G5-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G5-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G5-B001717-3_38_F-1-1_R2_001.fastq.gz
G5-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G5-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G5-MAA000801-3_11_M-1-1_R2_001.fastq.gz
G6-MAA000545-3_8_M-1-1,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/G6-MAA000545-3_8_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/G6-MAA000545-3_8_M-1-1_R2_001.fastq.gz
G6-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G6-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G6-MAA000801-3_11_M-1-1_R2_001.fastq.gz
G7-B002775-3_39_F-1-1,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/G7-B002775-3_39_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/G7-B002775-3_39_F-1-1_R2_001.fastq.gz
G8-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G8-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G8-B001717-3_38_F-1-1_R2_001.fastq.gz
G9-B002775-3_39_F-1-1,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/G9-B002775-3_39_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/G9-B002775-3_39_F-1-1_R2_001.fastq.gz
G9-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G9-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/G9-MAA000801-3_11_M-1-1_R2_001.fastq.gz
H1-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H1-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H1-B001717-3_38_F-1-1_R2_001.fastq.gz
H1-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H1-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H1-MAA000801-3_11_M-1-1_R2_001.fastq.gz
H10-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H10-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H10-MAA000801-3_11_M-1-1_R2_001.fastq.gz
H12-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H12-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H12-B001717-3_38_F-1-1_R2_001.fastq.gz
H12-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H12-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H12-MAA000801-3_11_M-1-1_R2_001.fastq.gz
H14-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H14-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H14-B001717-3_38_F-1-1_R2_001.fastq.gz
H15-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H15-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H15-B001717-3_38_F-1-1_R2_001.fastq.gz
H16-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H16-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H16-B001717-3_38_F-1-1_R2_001.fastq.gz
H16-MAA000752-3_10_M-1-1,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/H16-MAA000752-3_10_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/H16-MAA000752-3_10_M-1-1_R2_001.fastq.gz
H16-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H16-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H16-MAA000801-3_11_M-1-1_R2_001.fastq.gz
H17-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H17-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H17-B001717-3_38_F-1-1_R2_001.fastq.gz
H18-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H18-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H18-B001717-3_38_F-1-1_R2_001.fastq.gz
H19-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H19-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H19-MAA000801-3_11_M-1-1_R2_001.fastq.gz
H2-MAA000545-3_8_M-1-1,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/H2-MAA000545-3_8_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170921_A00111_0063_AH3G23DMXX__170921_A00111_0062_BH3FYHDMXX/fastqs/H2-MAA000545-3_8_M-1-1_R2_001.fastq.gz
H20-MAA000752-3_10_M-1-1,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/H20-MAA000752-3_10_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/H20-MAA000752-3_10_M-1-1_R2_001.fastq.gz
H20-MAA000801-3_11_M-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H20-MAA000801-3_11_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H20-MAA000801-3_11_M-1-1_R2_001.fastq.gz
H21-MAA000752-3_10_M-1-1,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/H21-MAA000752-3_10_M-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170910_A00111_0054_AH2HGWDMXX__170910_A00111_0053_BH2HGKDMXX/fastqs/H21-MAA000752-3_10_M-1-1_R2_001.fastq.gz
H4-B001717-3_38_F-1-1,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H4-B001717-3_38_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170928_A00111_0068_AH3YKKDMXX__170928_A00111_0069_BH52YMDMXX/fastqs/H4-B001717-3_38_F-1-1_R2_001.fastq.gz
H4-B002775-3_39_F-1-1,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/H4-B002775-3_39_F-1-1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/3_month/170914_A00111_0058_AH3FYKDMXX__170914_A00111_0057_BH3FY7DMXX/fastqs/H4-B002775-3_39_F-1-1_R2_001.fastq.gz
